Date,Sample,Direction,Top.memory.card,Bottom.memory.card,Top.cam,Bottom.cam,Time.bottom,Time.end,Depth,Raw.hdd.number,Con.hdd.number,Latitude,Longitude,Comment,Habitat.image.exported,Site,Location,Status,Observer,Successful.count,Successful.length,Video.notes,Maxn.analyst,Maxn.complete.yyyymmdd,Maxn.checker,Length.analyst,Length.complete.date.yyyymmdd,Notes
11/3/2021,142,W,171,129,1231,1232,11:43:30,11:50:55,49.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,66,B,119,,1233,,11:56:02,12:03:07,51,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,66,E,128,142,1205,1207,11:56:02,12:03:07,51,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,66,N,132,148,1201,1202,11:56:02,12:03:07,51,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,66,S,173,117,1208,1209,11:56:02,12:03:07,51,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,66,W,171,129,1231,1232,11:56:02,12:03:07,51,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,34,B,119,,1233,,12:07:52,12:15:35,56.3,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,34,E,128,142,1205,1207,12:07:52,12:15:35,56.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,34,N,132,148,1201,1202,12:07:52,12:15:35,56.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,34,S,173,117,1208,1209,12:07:52,12:15:35,56.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,34,W,171,129,1231,1232,12:07:52,12:15:35,56.3,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,19,B,119,,1233,,12:18:47,12:27:31,50.6,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210420,,,,bulk bullseyes - juvenile parma bicolor after period
11/3/2021,19,E,128,142,1205,1207,12:18:47,12:27:31,50.6,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,bulk bullseyes - juvenile parma bicolor after period
11/3/2021,19,N,132,148,1201,1202,12:18:47,12:27:31,50.6,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,bulk bullseyes - juvenile parma bicolor after period
11/3/2021,19,S,173,117,1208,1209,12:18:47,12:27:31,50.6,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,bulk bullseyes - juvenile parma bicolor after period
11/3/2021,19,W,171,129,1231,1232,12:18:47,12:27:31,50.6,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,bulk bullseyes - juvenile parma bicolor after period
11/3/2021,75,B,119,,1233,,12:30:45,12:38:31,49.6,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,75,E,128,142,1205,1207,12:30:45,12:38:31,49.6,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,75,N,132,148,1201,1202,12:30:45,12:38:31,49.6,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,75,S,173,117,1208,1209,12:30:45,12:38:31,49.6,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,75,W,171,129,1231,1232,12:30:45,12:38:31,49.6,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,51,B,119,,1233,,12:43:40,12:50:45,49.7,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,51,E,128,142,1205,1207,12:43:40,12:50:45,49.7,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,51,N,132,148,1201,1202,12:43:40,12:50:45,49.7,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,51,S,173,117,1208,1209,12:43:40,12:50:45,49.7,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,51,W,171,129,1231,1232,12:43:40,12:50:45,49.7,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,31,B,119,,1233,,12:55:47,13:03:11,50.5,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,31,E,128,142,1205,1207,12:55:47,13:03:11,50.5,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,31,N,132,148,1201,1202,12:55:47,13:03:11,50.5,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,31,S,173,117,1208,1209,12:55:47,13:03:11,50.5,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,31,W,171,129,1231,1232,12:55:47,13:03:11,50.5,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,13,B,119,,1233,,13:07:27,13:14:30,49.6,RAW3,CON1,,,,,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,13,E,128,142,1205,1207,13:07:27,13:14:30,49.6,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,13,N,132,148,1201,1202,13:07:27,13:14:30,49.6,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,13,S,173,117,1208,1209,13:07:27,13:14:30,49.6,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
11/3/2021,13,W,171,129,1231,1232,13:07:27,13:14:30,49.6,RAW3,CON1,,,,Y,,West Coast,,Claude,Y,,,Claude,20210420,,,,
